Donor_ID	Adipose - Subcutaneous	Adipose - Visceral (Omentum)	Adrenal Gland	Artery - Aorta	Artery - Coronary	Artery - Tibial	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar Hemisphere	Brain - Cerebellum	Brain - Cortex	Brain - Frontal Cortex (BA9)	Brain - Hippocampus	Brain - Hypothalamus	Brain - Nucleus accumbens (basal ganglia)	Brain - Putamen (basal ganglia)	Brain - Spinal cord (cervical c-1)	Brain - Substantia nigra	Breast - Mammary Tissue	Cells - EBV-transformed lymphocytes	Cells - Transformed fibroblasts	Cervix - Ectocervix	Cervix - Endocervix	Colon - Sigmoid	Colon - Transverse	Esophagus - Gastroesophageal Junction	Esophagus - Mucosa	Esophagus - Muscularis	Fallopian Tube	Heart - Atrial Appendage	Heart - Left Ventricle	Kidney - Cortex	Liver	Lung	Minor Salivary Gland	Muscle - Skeletal	Nerve - Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin - Not Sun Exposed (Suprapubic)	Skin - Sun Exposed (Lower leg)	Small Intestine - Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
X4EP	0.0	0.0	0.0	38.6227473844	0.0	47.9216440713	0.0	0.0	0.0	0.0	26.9109076117	26.9396371509	0.0	49.6314612323	0.0	0.0	0.0	47.9269353986	54.9279531086	0.0	47.4809034256	59.8112292159	46.9812253525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0668246526	0.0	0.0	68.2883080238	52.7882818643	0.0	0.0	39.8798017315	0.0	0.0	43.5277939915	0.0	44.3694368922	53.1598003377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.965458312
X4LF	51.8443297355	0.0	65.9533627084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.4735487927	48.7300772677	0.0	0.0	0.0	0.0	55.0763156467	64.6304296123	0.0	0.0	0.0	0.0	0.0	0.0	48.8482142082	0.0	0.0	0.0	0.0	92.7737107034	0.0	0.0	0.0	0.0	0.0	48.8218103384	0.0	0.0	42.6092852836	0.0	0.0	57.7424580685
X4XX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.073126112	52.9059836092	53.4171663886	30.6425867073	30.1458130431	46.5441234927	46.4557827716	60.7772676761	55.4810394731	56.051603093	0.0	0.0	43.6780595981	0.0	0.0	49.4800715999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.5083345056	0.0	0.0	0.0	44.8951078255	0.0	53.920502023	0.0	0.0	0.0	0.0	0.0	0.0	59.7718156832	0.0	0.0	0.0	0.0	37.166988211	0.0	0.0	122.029224322
X4XY	50.1534193898	0.0	0.0	38.3210324472	0.0	51.4988112347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.6968501104	0.0	0.0	0.0	0.0	56.1729597318	0.0	49.8373330876	0.0	0.0	0.0	0.0	0.0	63.0876752692	0.0	0.0	0.0	0.0	0.0	65.2714571415	40.6556728853	0.0	73.5596668948	0.0	0.0	0.0	0.0	0.0	0.0	56.0420768689	0.0	0.0	0.0	0.0	36.7980392421	0.0	0.0	150.08114662
X585	0.0	53.6332268534	0.0	0.0	0.0	0.0	0.0	50.8239411893	46.6448775676	50.4446053111	27.0153412455	0.0	45.376352559	44.2007543528	51.2367095304	45.428536248	55.2287122843	0.0	0.0	53.7286322631	0.0	61.2400857617	47.4931494077	0.0	0.0	0.0	0.0	0.0	50.3107323211	0.0	0.0	0.0	0.0	0.0	0.0	43.2197989457	0.0	0.0	39.7607532961	0.0	0.0	42.8736904329	0.0	67.1373626323	56.952685667	0.0	46.4930687798	0.0	0.0	0.0	0.0	0.0	50.2227745412
X5EB	49.9073237364	0.0	0.0	0.0	51.7065389566	50.997661165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.5798824708	48.3152829034	0.0	0.0	0.0	50.9017732701	51.3567001605	0.0	49.2597167461	0.0	65.401200311	0.0	0.0	0.0	42.5296477018	50.4586118039	70.3063018988	41.9743306145	0.0	81.9402835092	0.0	44.9429527535	52.0993143332	55.5818931447	68.7231425914	0.0	0.0	36.5085397118	39.5206728808	0.0	0.0	189.041672431
X62O	0.0	0.0	0.0	0.0	0.0	44.9109371048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9208832874	0.0	0.0	56.4486566382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.8528188537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.4010900551
X638	51.5908571569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.7507020444	44.8674683328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.4970609138	39.5085925448	0.0	0.0	0.0	0.0	0.0	51.5544085552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.676412007
X88G	49.8181169828	0.0	0.0	0.0	0.0	50.5371404305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.6218351044	43.9788955312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.8767101326	0.0	0.0	0.0	0.0	0.0	0.0	64.1073760931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.875036881
X8HC	52.3746040204	53.0320241722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.3370137839	0.0	44.258344395	0.0	0.0	79.5081138016	0.0	0.0	0.0	0.0	2692.78681329	0.0	48.0223618197	0.0	0.0	0.0	50.6552676723	56.8452486785	0.0	0.0	0.0	0.0	37.7910345097	0.0	48.5202224762	173.380552185
XAJ8	51.0907755207	55.8286750149	0.0	0.0	0.0	46.9957159502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0343442347	53.8999367604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.3907589862	39.6187255232	0.0	0.0	0.0	45.6556942199	51.12668325	55.5515088676	50.823492477	52.0101060667	47.0307625402	35.3545206342	0.0	0.0	0.0	81.5702748128
XBEC	48.1926090391	51.675118581	0.0	0.0	0.0	47.6266852659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0224287022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.9508109488	101.007832073	0.0	72.7472645443	41.4558118097	0.0	77.3939475738	38.1249095125	0.0	0.0	0.0	0.0	49.2943795575	0.0	0.0	0.0	0.0	36.4272213124	0.0	0.0	0.0	200.245204242
XBED	54.3820768707	59.5488630144	0.0	45.6417541633	0.0	50.6759371768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.4029889179	56.3076174782	45.6584128801	0.0	0.0	53.2979463306	58.9958761572	48.0220818082	61.4521331805	51.4208435552	0.0	0.0	73.5354657263	0.0	0.0	48.8668518483	0.0	69.6677638243	39.4871300996	0.0	84.6962040877	0.0	0.0	54.638691793	49.4442105425	53.1606135838	0.0	68.5301330618	36.489580131	40.0166565693	0.0	0.0	131.04851233
XBEW	58.3211510904	62.9120579963	0.0	46.314816797	0.0	43.9835447181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.6553833294	45.4713284183	0.0	0.0	0.0	68.6638439892	52.073593684	61.8563792502	53.3835662633	0.0	0.0	0.0	0.0	0.0	47.6771568505	0.0	70.9253193837	39.0665416909	0.0	97.066809334	0.0	0.0	58.2841836486	55.7934904945	0.0	0.0	60.4798985013	0.0	38.9284841648	0.0	0.0	108.374770096
XGQ4	55.6921372827	58.6587072934	0.0	0.0	57.2529379082	53.2476403635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.8352925452	57.2313268811	45.7372852483	0.0	0.0	0.0	58.0184016015	48.4058046206	67.6761285568	0.0	0.0	76.6084799639	72.0577949451	0.0	0.0	52.3622013623	53.5785318178	0.0	47.8185769713	0.0	83.1786283428	0.0	50.29573275	0.0	0.0	53.4513018708	50.6402628141	0.0	38.4709392115	40.7982977204	0.0	0.0	124.183868212
XK95	51.2370446397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.3535853069	0.0	0.0	0.0	0.0	0.0	54.100619466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2818393993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XLM4	58.1568284773	54.3236723395	0.0	0.0	0.0	54.9789651198	0.0	53.9837149178	54.3712959645	0.0	0.0	36.7015921444	52.1169178072	52.2297699039	0.0	0.0	49.0879422266	56.5618512713	70.7925890497	63.5910074642	0.0	56.6541689588	47.0691749803	0.0	0.0	0.0	0.0	0.0	53.1878182212	0.0	0.0	74.584303569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.4059868638	0.0	0.0	0.0	0.0	0.0	0.0	41.9485646254	44.7828393338	0.0	0.0	81.4406503858
XMD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.9366081506	49.0085540289	33.2152506875	35.5140606647	0.0	52.2559432469	59.1281815676	47.3859284726	55.845139963	0.0	47.9944504302	69.0728937541	46.706121658	0.0	54.8296502662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.3931434308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XMD2	52.3191082531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2340472786	0.0	57.9509987439	0.0	0.0	0.0	0.0	0.0	57.3926835022	0.0	0.0	0.0	0.0	0.0	0.0	47.2310684858	0.0	55.1436947695	41.9077791041	0.0	0.0	0.0	0.0	49.7660303909	50.1574480437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.857365998
XMD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.7551071064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.5021209636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.284790934
XMK1	54.3061888305	66.4962719902	63.7518559002	0.0	0.0	52.211713288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.6151220679	54.6325709323	42.1987222007	0.0	0.0	0.0	61.99970712	0.0	72.8209846563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.1030224006	0.0	40.0278462463	0.0	95.995670484	0.0	47.4383245764	0.0	0.0	55.5261536917	52.6898515876	0.0	39.4181625124	43.1707028638	0.0	0.0	140.168746439
XOT4	0.0	51.4534935894	0.0	0.0	0.0	50.8427010796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.978637395	0.0	52.5921515261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.8476285504	0.0	0.0	0.0	36.8305742885	0.0	70.1414715652	34.7180417536	0.0	0.0	0.0	0.0	56.7772386487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.815252472
XOTO	47.8874436252	0.0	0.0	0.0	0.0	50.0910312252	0.0	0.0	57.7142311537	69.9026781416	41.1384113495	43.3688036451	54.9383114407	0.0	57.1423833558	64.4044800384	65.4328395726	69.2339847981	64.6481429539	0.0	0.0	0.0	45.0984895544	0.0	0.0	0.0	0.0	0.0	59.7416537846	0.0	0.0	0.0	0.0	0.0	75.8905155162	0.0	0.0	2673.17849991	42.0113481507	0.0	0.0	0.0	46.460542791	56.0057219265	55.9050701981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.668292661
XPT6	0.0	0.0	0.0	51.9346505926	52.8760713438	50.2336480822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.6082497664	52.8077344677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.5289480189	83.0362633379	0.0	0.0	0.0	0.0	71.067850148	45.258298969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.7206610033	0.0	0.0	0.0	140.79334773
XPVG	59.8814098446	0.0	0.0	0.0	51.4399388341	51.5533272709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.000464536	0.0	0.0	0.0	62.1474639917	57.1615642785	0.0	53.9441257755	0.0	80.722112238	83.6256870004	60.249221306	0.0	49.9651303938	0.0	78.9666011975	41.7284747333	0.0	87.5768912174	0.0	48.0777604239	52.8312876186	51.861421687	0.0	44.4195373459	54.6075618515	42.1068214794	0.0	0.0	0.0	205.653405597
XQ3S	53.7849949822	0.0	58.1311000687	47.0809580368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.090678609	54.6354739226	43.6031471441	0.0	0.0	0.0	0.0	52.4833108195	62.9892561662	51.8933440911	0.0	69.9900158212	86.5337269909	0.0	0.0	53.3242645979	0.0	81.1925223681	0.0	0.0	0.0	0.0	47.381393432	53.2864473925	57.0619318511	0.0	0.0	0.0	37.2845685152	0.0	0.0	0.0	119.852172777
XQ8I	51.6996895893	59.2545179116	0.0	50.4176535813	55.9811758772	48.048809558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.5311075827	0.0	60.9960579058	0.0	0.0	47.9015947631	54.5204222502	44.2615011069	56.4884574875	47.7092100015	0.0	74.6304899909	84.6628244645	0.0	0.0	52.48955834	0.0	62.3165521919	40.5296602487	0.0	101.473889061	0.0	0.0	51.8981125767	58.6295824448	0.0	48.3275359691	59.44050675	0.0	0.0	0.0	0.0	230.397448191
XUJ4	56.5281556557	61.6758252272	62.8332803821	55.9817270718	0.0	55.322611954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.8609634915	56.8641562305	49.3685708834	0.0	0.0	56.8989037601	66.2233942054	57.315929765	68.5154017893	57.647642437	0.0	77.9411379455	73.5465552	0.0	0.0	52.8366683524	0.0	76.7049217328	43.933967271	53.600337707	0.0	0.0	0.0	57.6463782674	61.002823048	0.0	54.0062751847	69.4878191541	0.0	47.1025906565	49.6664401283	56.0699745578	88.7111603325
XUW1	53.7006318461	0.0	0.0	46.8559213492	0.0	44.0549197323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.1123056862	0.0	49.3427333262	0.0	0.0	47.4048205391	59.0660889967	49.1586192414	0.0	49.3457941036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.7709790106	38.8470109772	49.1673875852	98.0318971124	0.0	0.0	48.6858151236	52.4286899933	0.0	0.0	0.0	0.0	42.2475284218	47.8530766245	50.3149734051	76.710276629
XUYS	55.2195116039	0.0	0.0	0.0	0.0	50.2467343077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9320509089	49.5013473851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.9250201303	0.0	0.0	0.0	0.0	0.0	0.0	53.1090566307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.917407257
XUZC	57.3710558285	58.0655015892	64.5667985753	54.553320563	0.0	56.6870406415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.425701733	0.0	50.0650623127	0.0	0.0	52.2919523219	59.5225386721	58.3261890237	64.1645029898	59.2177487838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.2357030125	0.0	53.0134437983	0.0	0.0	0.0	0.0	57.3824472073	60.3073082613	0.0	75.5724625442	0.0	46.0358733329	49.175552728	0.0	146.765663054
XV7Q	53.1446342826	59.7503529927	64.7924004651	48.1618912737	49.8063189188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.4590688991	0.0	49.9666554587	0.0	0.0	50.3639014109	68.6329922176	50.3119852435	55.6481271864	52.4150404696	0.0	73.4712568911	60.9544113223	0.0	0.0	48.7505558021	54.6305259567	58.074916978	0.0	47.718446647	80.7287058774	0.0	0.0	53.3969077248	49.304800594	0.0	53.9627439178	54.2809124475	0.0	44.3552789355	0.0	47.139484647	0.0
XXEK	54.9218153765	59.6982581482	0.0	47.8344998982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.9917083075	54.5167983107	0.0	0.0	49.6070751749	47.1679328951	47.0009983721	63.4527040343	52.0257254876	0.0	73.7853449185	83.3195866719	0.0	0.0	59.5367436129	0.0	0.0	40.2568676872	0.0	88.4175686243	0.0	0.0	56.9202986398	52.4385588266	55.5592838923	50.3870601891	75.3641687783	0.0	40.7591093197	0.0	0.0	147.722562673
XYKS	57.2584334765	56.2417528458	60.8427540479	54.6567772885	0.0	48.976055458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.9978904504	53.3960365463	47.0215077718	0.0	0.0	0.0	53.6352779468	50.7594612726	66.2830637406	0.0	0.0	73.0270207562	0.0	0.0	0.0	52.1154143055	0.0	59.3813620216	43.8154818197	53.2901311063	74.8654602121	0.0	0.0	58.0633102916	54.99030644	0.0	0.0	0.0	0.0	0.0	49.5046292506	0.0	174.586943012
Y111	53.3770707309	58.9012644559	0.0	0.0	0.0	55.8990083173	0.0	0.0	0.0	0.0	0.0	35.0569994781	58.9666083245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.9274230766	0.0	49.1494082445	0.0	0.0	0.0	0.0	48.646066046	52.4468133213	51.6460809385	0.0	0.0	0.0	0.0	0.0	44.0844987183	56.425615512	71.7475547084	46.2396209968	0.0	0.0	44.3988146626	0.0	56.8824969921	55.874097404	0.0	0.0	0.0	35.5719813553	44.1576993577	0.0	0.0	123.89862869
Y114	50.341580495	55.1643275284	65.033655534	54.8459380184	55.6738243917	50.5810258036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.5828599772	55.1951136156	46.8618209018	0.0	0.0	51.0116066888	48.0376402712	43.6904608046	58.3840467007	0.0	0.0	77.4687915029	78.4938449341	0.0	0.0	0.0	0.0	63.7266377877	43.3598461813	48.4835384573	86.617190961	0.0	0.0	52.7595793669	50.4410918169	49.1702674226	44.9258946791	48.3240188549	0.0	41.3815279135	46.4822257482	49.6876610431	76.3178506002
Y3I4	54.2313341949	62.5235222069	0.0	54.5620395548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.1836420686	0.0	55.5087952712	0.0	0.0	52.2423268199	58.344549648	58.4306163728	61.6702714089	56.6585391135	0.0	82.0144694116	79.5299297637	0.0	0.0	0.0	46.6384786992	74.8832263805	0.0	0.0	99.0585514945	0.0	0.0	52.2105364867	50.7747901057	0.0	54.2184251427	59.589292937	0.0	48.5944357921	0.0	0.0	155.035069927
Y3IK	57.727609057	0.0	66.5172996494	50.6421433751	59.6163988257	54.5682962265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.8377646011	60.3754405343	49.0720174311	0.0	0.0	0.0	64.9777780968	52.8294114278	71.0439324239	55.9871801218	0.0	75.6580204582	67.7762182264	0.0	0.0	49.8312452366	0.0	70.1873871649	46.9362152678	50.1260575456	83.1427375373	0.0	0.0	59.7832490805	67.0733103811	60.3150248803	75.9036977652	59.3721795368	0.0	42.0839524728	49.4516246847	59.8417718746	112.29503735
Y5LM	0.0	72.4291900568	61.0886539116	52.5438282234	0.0	48.4166297813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.8418606247	51.2975064881	0.0	0.0	0.0	61.033142759	62.1904990591	62.0515783185	65.4860781113	65.7542001726	0.0	0.0	0.0	0.0	81.2628844664	55.8959093197	71.9189491831	77.8348373474	54.7756904785	0.0	86.4390197788	0.0	0.0	0.0	57.1515114678	68.6801661332	53.0076343845	66.3790297626	0.0	44.8660359426	0.0	0.0	63.9477217964
Y5V5	54.1435656929	50.1264284299	56.1525212995	51.6478869779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.4659671878	55.3634842211	0.0	0.0	0.0	0.0	0.0	46.9522185377	60.8115329213	0.0	0.0	70.3057023428	77.7998939111	0.0	68.0646796804	45.6926829399	0.0	56.2077928559	42.3499299286	0.0	101.269513495	0.0	0.0	45.2418376239	47.1659633373	0.0	0.0	0.0	0.0	42.1048029188	0.0	0.0	152.039172907
Y5V6	75.1094404501	61.3796111818	65.9717538636	55.4419254419	56.6761106926	62.4610689881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0704671229	56.0726417225	53.8548794774	0.0	0.0	0.0	0.0	0.0	60.3183281097	59.2173235634	0.0	0.0	77.220441856	83.1148715579	0.0	49.5907089847	59.0739113945	76.965395658	59.3046293104	0.0	0.0	0.0	0.0	68.7254715429	66.1673972373	0.0	0.0	82.8370732868	41.3242318757	43.8655176514	0.0	0.0	121.701957748
Y8DK	0.0	0.0	0.0	0.0	0.0	51.1557527384	0.0	0.0	55.5620954915	57.7476683542	31.2734073608	33.8671147523	59.2503155231	55.7679066882	70.6281297258	0.0	55.0368030077	70.0393502122	0.0	0.0	0.0	50.7525811665	53.1455841079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.00358526	39.2209937434	0.0	0.0	0.0	0.0	0.0	61.0400917439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.814444768
Y8E4	51.9169271476	56.6285126596	0.0	54.2570043881	57.341925803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.3649450231	55.2503496529	54.2428085928	0.0	0.0	0.0	58.7825842219	57.0733198298	63.7903999897	55.3551100883	0.0	65.8597391187	82.1280447629	0.0	0.0	51.2707867577	0.0	71.4433895624	40.0904192787	0.0	109.16239121	0.0	46.4634377308	55.8797887954	56.9663206654	0.0	0.0	64.8698682709	48.0962381128	42.0814536329	0.0	0.0	104.848390161
Y8E5	58.4781524709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.7776481808	50.8419213814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.5630149367	50.7469113121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.36868204
Y8LW	54.6894319177	57.2520735275	0.0	53.2662138552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0486494154	52.3915324834	51.2767011915	0.0	0.0	0.0	60.9845926258	62.1944260864	60.1415715805	0.0	0.0	0.0	0.0	0.0	0.0	51.171904585	0.0	71.7897525516	37.9464238259	0.0	82.340141078	0.0	0.0	52.0286497791	45.5573066794	0.0	52.2156932932	69.181434368	0.0	0.0	0.0	62.9318525831	91.0077919192
Y9LG	0.0	58.5850754598	64.6551045576	52.443611348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.5564245032	52.4400393842	61.095032059	0.0	0.0	51.7777398031	72.0224422276	68.4619481682	62.6551036675	0.0	0.0	0.0	0.0	0.0	0.0	53.718886129	0.0	78.1658849991	65.0914967516	0.0	82.8953398721	0.0	48.0894441517	54.0380946523	0.0	62.0833990987	0.0	57.2677425298	47.361385709	44.5380812481	0.0	0.0	119.516742969
YB5E	65.0419106449	0.0	62.0594316588	0.0	0.0	50.974124931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.2198758767	57.3264417028	53.0674057936	0.0	0.0	0.0	63.1614740961	55.3449039522	64.595503331	63.8657633279	0.0	0.0	0.0	0.0	81.8987042362	54.956789382	0.0	69.0581937648	47.2215704863	0.0	90.9973287419	0.0	45.5533188214	0.0	52.5272161872	57.4990193066	54.2708811681	0.0	39.9011440139	50.8446576842	0.0	0.0	130.979357879
YB5K	56.7020973813	0.0	0.0	55.6911368927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.2669055282	59.3094126482	51.7629432088	0.0	0.0	0.0	0.0	55.0490013536	0.0	59.3264554046	0.0	77.9051159176	79.0921923677	0.0	0.0	0.0	53.299314086	81.0095531923	44.6359870472	0.0	104.485910412	0.0	0.0	63.6889977608	54.1292871382	0.0	47.930047191	0.0	0.0	44.9295866669	0.0	0.0	95.2874477932
YBZK	0.0	0.0	0.0	0.0	0.0	56.1178882863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.638407558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.6751232348	47.291718351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.784695681
YEC3	50.9420715205	60.8180106321	0.0	54.0631567302	53.2240280373	51.4443507565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1759484461	71.8819613639	67.5755498258	0.0	0.0	56.4742998417	66.0062310465	53.4656824365	62.5128076378	57.6267577989	0.0	79.771700291	82.0521947683	0.0	0.0	53.6791591742	0.0	76.7603034471	0.0	0.0	101.163978273	0.0	0.0	62.9947456594	0.0	0.0	0.0	57.0481724573	40.4142076195	57.0116785993	0.0	0.0	71.7473997955
