GO Process ID	Num_Genes_In_Ensembl
GO:0060270	0
GO:0010915	0
GO:0046669	0
GO:0046664	0
GO:0046665	0
GO:0046667	0
GO:0046663	0
GO:0002117	0
GO:0002119	0
GO:0045067	0
GO:0045068	0
GO:0055016	0
GO:0055011	0
GO:0043930	0
GO:0055019	0
GO:0055018	0
GO:0072336	0
GO:0045470	0
GO:0080172	0
GO:2000328	0
GO:0007211	0
GO:0075125	0
GO:0075124	0
GO:0075127	0
GO:0075126	0
GO:0075121	0
GO:0075120	0
GO:0075123	0
GO:0075122	0
GO:0007378	0
GO:0075129	0
GO:0075128	0
GO:0001911	0
GO:0035151	0
GO:0035152	0
GO:0035153	0
GO:0035154	0
GO:0035155	0
GO:0035156	0
GO:0035157	0
GO:0035158	0
GO:0035159	0
GO:0003187	0
GO:0003182	0
GO:0003189	0
GO:0034390	0
GO:0072009	0
GO:0072002	0
GO:0072007	0
GO:0072005	0
GO:0050670	0
GO:0048542	0
GO:0060130	0
GO:0060131	0
GO:0060132	0
GO:0048810	0
GO:0002321	0
GO:0002325	0
GO:0002324	0
GO:0048721	0
GO:0048720	0
GO:0001746	0
GO:0001744	0
GO:0001745	0
GO:2000130	0
GO:2000131	0
GO:2000132	0
GO:2000133	0
GO:2000136	0
GO:2000139	0
GO:0048140	0
GO:0003216	0
GO:0003217	0
GO:0003212	0
GO:0032645	0
GO:0032646	0
GO:0032643	0
GO:0045649	0
GO:0045644	0
GO:0045643	0
GO:0045642	0
GO:0045641	0
GO:0045640	0
GO:0042387	0
GO:0042386	0
GO:0042381	0
GO:0021659	0
GO:0021652	0
GO:0021653	0
GO:0021651	0
GO:0021656	0
GO:0021657	0
GO:0021654	0
GO:0021655	0
GO:0002156	0
GO:0010935	0
GO:0010932	0
GO:0010931	0
GO:0020013	0
GO:0060493	0
GO:0072051	0
GO:0009562	0
GO:0009563	0
GO:0009560	0
GO:0009561	0
GO:0080155	0
GO:0080159	0
GO:0021821	0
GO:0021823	0
GO:0021825	0
GO:0021531	0
GO:0021829	0
GO:0021538	0
GO:0035479	0
GO:0060934	0
GO:0060935	0
GO:0060936	0
GO:0060937	0
GO:0060930	0
GO:0060932	0
GO:0060933	0
GO:0060938	0
GO:0060939	0
GO:0046852	0
GO:0032898	0
GO:0032899	0
GO:0007359	0
GO:0007358	0
GO:0007351	0
GO:0007350	0
GO:0007357	0
GO:0007355	0
GO:0001977	0
GO:2000306	0
GO:2000305	0
GO:0001979	0
GO:0021792	0
GO:0021791	0
GO:0021790	0
GO:0014730	0
GO:0014735	0
GO:0014738	0
GO:0003004	0
GO:0002870	0
GO:0045928	0
GO:0045929	0
GO:0043180	0
GO:0090252	0
GO:0072065	0
GO:0072064	0
GO:0060483	0
GO:0048528	0
GO:0048527	0
GO:0048526	0
GO:0002303	0
GO:0002301	0
GO:0002300	0
GO:0002307	0
GO:0002306	0
GO:0002305	0
GO:0002304	0
GO:0002308	0
GO:0048299	0
GO:0001767	0
GO:0001769	0
GO:0003238	0
GO:0003239	0
GO:0003230	0
GO:0003232	0
GO:0003233	0
GO:0003234	0
GO:0003235	0
GO:0003237	0
GO:0014897	0
GO:0014890	0
GO:0070757	0
GO:0014893	0
GO:0070759	0
GO:0070758	0
GO:0014899	0
GO:0070571	0
GO:2000519	0
GO:2000517	0
GO:2000515	0
GO:0021674	0
GO:0021676	0
GO:0021677	0
GO:0021671	0
GO:0021672	0
GO:0021673	0
GO:0002549	0
GO:0043302	0
GO:0050864	0
GO:0046594	0
GO:0046595	0
GO:0046590	0
GO:0046591	0
GO:0071623	0
GO:0035298	0
GO:0035297	0
GO:0002157	0
GO:0035293	0
GO:0035292	0
GO:0035291	0
GO:0035290	0
GO:0051884	0
GO:0051886	0
GO:0051887	0
GO:0051888	0
GO:0051889	0
GO:0061148	0
GO:0035477	0
GO:0035476	0
GO:0035475	0
GO:0035474	0
GO:0061142	0
GO:0061140	0
GO:0061147	0
GO:0052281	0
GO:0052280	0
GO:0048886	0
GO:0090067	0
GO:0010099	0
GO:0010090	0
GO:0010091	0
GO:0010093	0
GO:0010094	0
GO:0010095	0
GO:0010096	0
GO:0010097	0
GO:0060958	0
GO:0060959	0
GO:0060957	0
GO:0060954	0
GO:0060955	0
GO:0060952	0
GO:0060953	0
GO:0060950	0
GO:0060951	0
GO:0019607	0
GO:0060224	0
GO:0021808	0
GO:2000673	0
GO:0072173	0
GO:0021807	0
GO:0021806	0
GO:0021805	0
GO:0061331	0
GO:0061330	0
GO:0061335	0
GO:0061334	0
GO:0061336	0
GO:0014713	0
GO:0061338	0
GO:0014711	0
GO:0014710	0
GO:0014716	0
GO:0014715	0
GO:0014714	0
GO:0003141	0
GO:0003146	0
GO:0003145	0
GO:0072047	0
GO:0072045	0
GO:0072043	0
GO:0072042	0
GO:0072041	0
GO:0051949	0
GO:0051948	0
GO:0051941	0
GO:0051940	0
GO:0051943	0
GO:0051942	0
GO:0051945	0
GO:0051944	0
GO:0051947	0
GO:0048508	0
GO:0090185	0
GO:0090183	0
GO:0002365	0
GO:0002364	0
GO:0002363	0
GO:0035099	0
GO:0035191	0
GO:0035193	0
GO:0008205	0
GO:0045689	0
GO:0045688	0
GO:0045683	0
GO:0045681	0
GO:0045680	0
GO:0034102	0
GO:0034106	0
GO:0034107	0
GO:0034108	0
GO:2000537	0
GO:2000532	0
GO:0021616	0
GO:0021617	0
GO:0021614	0
GO:0021613	0
GO:0021611	0
GO:0021618	0
GO:0021619	0
GO:0002560	0
GO:0002568	0
GO:0032683	0
GO:0032686	0
GO:0015032	0
GO:0071608	0
GO:0071605	0
GO:0071607	0
GO:0002174	0
GO:0035277	0
GO:0035096	0
GO:0061168	0
GO:0061169	0
GO:0042251	0
GO:0042250	0
GO:0021809	0
GO:2000674	0
GO:0060781	0
GO:0048316	0
GO:0048317	0
GO:0048314	0
GO:0021803	0
GO:0021802	0
GO:0072301	0
GO:0072381	0
GO:0006697	0
GO:0021804	0
GO:0072309	0
GO:0031551	0
GO:0031552	0
GO:0031553	0
GO:0010072	0
GO:0080112	0
GO:0080113	0
GO:0060970	0
GO:0060974	0
GO:0007272	0
GO:0060593	0
GO:0007317	0
GO:0007316	0
GO:0007315	0
GO:0007314	0
GO:0007313	0
GO:0007312	0
GO:0007311	0
GO:0007310	0
GO:0071831	0
GO:0071830	0
GO:0007318	0
GO:0002727	0
GO:0021868	0
GO:0021865	0
GO:0021864	0
GO:0021867	0
GO:0021866	0
GO:0021863	0
GO:0021862	0
GO:0003164	0
GO:0003163	0
GO:0061332	0
GO:0002618	0
GO:0014712	0
GO:0061313	0
GO:0061311	0
GO:0061310	0
GO:0061316	0
GO:0061315	0
GO:0060376	0
GO:0002694	0
GO:0051961	0
GO:0045966	0
GO:0045960	0
GO:0090247	0
GO:0072275	0
GO:0048825	0
GO:0002346	0
GO:0002345	0
GO:0002344	0
GO:0002343	0
GO:0002342	0
GO:0002341	0
GO:0002340	0
GO:0007483	0
GO:0007481	0
GO:0007480	0
GO:0007489	0
GO:0007488	0
GO:2000571	0
GO:0008591	0
GO:0008592	0
GO:2000088	0
GO:2000089	0
GO:2000084	0
GO:2000085	0
GO:2000086	0
GO:2000087	0
GO:2000557	0
GO:2000554	0
GO:2000555	0
GO:2000550	0
GO:2000551	0
GO:0021630	0
GO:0021632	0
GO:0021634	0
GO:0021635	0
GO:0046552	0
GO:0046001	0
GO:0046002	0
GO:0046003	0
GO:0046004	0
GO:0035788	0
GO:0021899	0
GO:0061107	0
GO:0061105	0
GO:0010990	0
GO:0048334	0
GO:0048335	0
GO:0048336	0
GO:0048330	0
GO:0042661	0
GO:0042665	0
GO:0042669	0
GO:0090021	0
GO:0090020	0
GO:0090029	0
GO:0090028	0
GO:0044333	0
GO:0010054	0
GO:0010055	0
GO:0010056	0
GO:0010057	0
GO:0010050	0
GO:0010052	0
GO:0010053	0
GO:0010058	0
GO:0010059	0
GO:0007297	0
GO:0007294	0
GO:0007298	0
GO:0007299	0
GO:0032832	0
GO:0032833	0
GO:0032830	0
GO:0001999	0
GO:0001998	0
GO:0001993	0
GO:0001990	0
GO:0001995	0
GO:0021845	0
GO:0021844	0
GO:0021843	0
GO:0021841	0
GO:0021840	0
GO:0021848	0
GO:0055109	0
GO:0070108	0
GO:0070109	0
GO:0070103	0
GO:0070107	0
GO:0042066	0
GO:0042067	0
GO:0042065	0
GO:0042062	0
GO:0003109	0
GO:0003101	0
GO:0061378	0
GO:0061375	0
GO:0061376	0
GO:0061372	0
GO:0060427	0
GO:0060424	0
GO:0009997	0
GO:0009999	0
GO:0009998	0
GO:0060115	0
GO:0016325	0
GO:0048106	0
GO:0048104	0
GO:0008069	0
GO:0014035	0
GO:0014039	0
GO:0072199	0
GO:0072191	0
GO:0072195	0
GO:0072194	0
GO:0072196	0
GO:0003298	0
GO:0003299	0
GO:0003296	0
GO:0003297	0
GO:0003295	0
GO:0003292	0
GO:0003293	0
GO:0003291	0
GO:0045315	0
GO:0045314	0
GO:0045317	0
GO:0045316	0
GO:0045313	0
GO:0040025	0
GO:0002529	0
GO:0002527	0
GO:0010554	0
GO:0071648	0
GO:0071640	0
GO:0071646	0
GO:0071647	0
GO:0033378	0
GO:0033379	0
GO:0033377	0
GO:0033374	0
GO:0033375	0
GO:0033372	0
GO:0033370	0
GO:0002661	0
GO:0061297	0
GO:0061294	0
GO:0061295	0
GO:0061292	0
GO:0061293	0
GO:0061291	0
GO:0035125	0
GO:0035129	0
GO:0045886	0
GO:0072209	0
GO:0072204	0
GO:0072206	0
GO:0072343	0
GO:0071699	0
GO:0071698	0
GO:0060659	0
GO:0060658	0
GO:0060651	0
GO:0060650	0
GO:0060653	0
GO:0060652	0
GO:0060655	0
GO:0060654	0
GO:0060657	0
GO:0060656	0
GO:0010311	0
GO:0048359	0
GO:0048354	0
GO:0048350	0
GO:0048351	0
GO:0010030	0
GO:0010782	0
GO:0010783	0
GO:0010784	0
GO:0060225	0
GO:0032763	0
GO:0032818	0
GO:2000387	0
GO:2000389	0
GO:0060227	0
GO:0080127	0
GO:0080126	0
GO:0060723	0
GO:0060722	0
GO:0055127	0
GO:0060220	0
GO:0016063	0
GO:0016060	0
GO:0045500	0
GO:0045501	0
GO:0016068	0
GO:0070472	0
GO:0003120	0
GO:0003121	0
GO:0003122	0
GO:0003123	0
GO:0003124	0
GO:0003125	0
GO:0003126	0
GO:0003128	0
GO:0003129	0
GO:0060868	0
GO:0060869	0
GO:0060223	0
GO:0060862	0
GO:0060863	0
GO:0060860	0
GO:0060861	0
GO:0060864	0
GO:0060865	0
GO:0045968	0
GO:0061353	0
GO:0061352	0
GO:0061359	0
GO:0060408	0
GO:0060409	0
GO:0003423	0
GO:0002389	0
GO:0002388	0
GO:0035576	0
GO:0002386	0
GO:0014014	0
GO:0014017	0
GO:0014011	0
GO:0014018	0
GO:0014019	0
GO:0002899	0
GO:0002898	0
GO:0002896	0
GO:0002895	0
GO:0002894	0
GO:0002893	0
GO:0002617	0
GO:0002890	0
GO:0002616	0
GO:0007553	0
GO:0007554	0
GO:0007557	0
GO:0007556	0
GO:0014900	0
GO:0014901	0
GO:0014906	0
GO:0014905	0
GO:0001814	0
GO:0001815	0
GO:0001813	0
GO:0001810	0
GO:0001811	0
GO:0032598	0
GO:0032595	0
GO:2000592	0
GO:2000593	0
GO:2000596	0
GO:2000595	0
GO:0035817	0
GO:0035816	0
GO:0035741	0
GO:0035214	0
GO:0035211	0
GO:0035210	0
GO:0075156	0
GO:0075157	0
GO:0072223	0
GO:0072222	0
GO:0072220	0
GO:0072226	0
GO:0072228	0
GO:0072326	0
GO:0072327	0
GO:0060095	0
GO:0072325	0
GO:0060093	0
GO:0060092	0
GO:0039006	0
GO:0039007	0
GO:0039004	0
GO:0039005	0
GO:0060597	0
GO:0072310	0
GO:0060673	0
GO:0060671	0
GO:0060679	0
GO:0010374	0
GO:0010377	0
GO:0010376	0
GO:0035029	0
GO:0048803	0
GO:0048372	0
GO:0048373	0
GO:0048374	0
GO:0048375	0
GO:0048804	0
GO:0048805	0
GO:0048379	0
GO:0048809	0
GO:0051132	0
GO:0051133	0
GO:0051136	0
GO:0051137	0
GO:0032294	0
GO:0032295	0
GO:0032292	0
GO:0032293	0
GO:0032291	0
GO:0021991	0
GO:0021990	0
GO:0021992	0
GO:0021995	0
GO:0021994	0
GO:0021996	0
GO:0060845	0
GO:0060846	0
GO:0034350	0
GO:0034352	0
GO:0060207	0
GO:0002672	0
GO:0002671	0
GO:0002670	0
GO:0035002	0
GO:0035001	0
GO:0035558	0
GO:0035559	0
GO:0035554	0
GO:0035557	0
GO:0060464	0
GO:0048497	0
GO:0048491	0
GO:0048498	0
GO:0048634	0
GO:0048636	0
GO:0042722	0
GO:0060281	0
GO:0002004	0
GO:0002871	0
GO:0002873	0
GO:0002872	0
GO:2000141	0
GO:2000140	0
GO:0019749	0
GO:0071935	0
GO:0001830	0
GO:2000023	0
GO:2000028	0
GO:0071688	0
GO:0071689	0
GO:0021698	0
GO:0021699	0
GO:0021694	0
GO:0021690	0
GO:0061252	0
GO:0061253	0
GO:0061250	0
GO:0061251	0
GO:0061256	0
GO:0061257	0
GO:0061254	0
GO:0061255	0
GO:0061258	0
GO:0061259	0
GO:0003089	0
GO:0003088	0
GO:0003087	0
GO:0003086	0
GO:0003083	0
GO:0046530	0
GO:0046532	0
GO:0045711	0
GO:0045710	0
GO:0045712	0
GO:0021556	0
GO:0072245	0
GO:0072244	0
GO:0072247	0
GO:0072246	0
GO:0072241	0
GO:0072243	0
GO:0072242	0
GO:0072248	0
GO:0035763	0
GO:0035762	0
GO:0035761	0
GO:0035765	0
GO:0035764	0
GO:0072304	0
GO:0072306	0
GO:0039021	0
GO:0039022	0
GO:0097012	0
GO:0097019	0
GO:0097018	0
GO:0060614	0
GO:0060617	0
GO:0060616	0
GO:0060610	0
GO:0060619	0
GO:0060618	0
GO:0048826	0
GO:0048823	0
GO:0030711	0
GO:0030710	0
GO:0030713	0
GO:0030712	0
GO:0030715	0
GO:0030714	0
GO:0030716	0
GO:0080086	0
GO:0070656	0
GO:0070658	0
GO:0070659	0
GO:0040024	0
GO:0060787	0
GO:0040026	0
GO:0040027	0
GO:0040028	0
GO:0032726	0
GO:0072499	0
GO:0033090	0
GO:0060826	0
GO:0060827	0
GO:0060822	0
GO:0010431	0
GO:0034376	0
GO:0075167	0
GO:0002469	0
GO:0060162	0
GO:0002615	0
GO:0002614	0
GO:0002611	0
GO:0002610	0
GO:0002613	0
GO:0002612	0
GO:0061069	0
GO:0061068	0
GO:0061060	0
GO:0061063	0
GO:0061062	0
GO:0061065	0
GO:0061064	0
GO:0061067	0
GO:0061066	0
GO:0043362	0
GO:0043363	0
GO:0048612	0
GO:0048616	0
GO:0048615	0
GO:0048614	0
GO:0002354	0
GO:0048618	0
GO:0014055	0
GO:0014058	0
GO:0042702	0
GO:0042707	0
GO:0042706	0
GO:0042705	0
GO:0031637	0
GO:0051630	0
GO:0031631	0
GO:0031632	0
GO:0090380	0
GO:0090381	0
GO:0002722	0
GO:0002858	0
GO:0002853	0
GO:0002852	0
GO:0002850	0
GO:0002857	0
GO:0002856	0
GO:0002855	0
GO:0002854	0
GO:0007514	0
GO:0007516	0
GO:0007510	0
GO:0007513	0
GO:0071911	0
GO:0071912	0
GO:2000004	0
GO:2000006	0
GO:0003328	0
GO:0003320	0
GO:0003321	0
GO:0003324	0
GO:0003325	0
GO:0035850	0
GO:0061274	0
GO:0061275	0
GO:0061276	0
GO:0061277	0
GO:0061270	0
GO:0061271	0
GO:0061272	0
GO:0061273	0
GO:0061278	0
GO:0061279	0
GO:0003061	0
GO:0003060	0
GO:0003063	0
GO:0003067	0
GO:0003066	0
GO:0003068	0
GO:0072269	0
GO:0072266	0
GO:0072265	0
GO:0072264	0
GO:0072263	0
GO:0072261	0
GO:0072260	0
GO:0035708	0
GO:0035704	0
GO:0035707	0
GO:0035706	0
GO:0035700	0
GO:0035703	0
GO:0035702	0
GO:0060057	0
GO:0061183	0
GO:0060639	0
GO:0060637	0
GO:0002008	0
GO:0048848	0
GO:0048849	0
GO:0048847	0
GO:0008363	0
GO:0008362	0
GO:0010071	0
GO:0008364	0
GO:0070983	0
GO:2000497	0
GO:2000496	0
GO:2000495	0
GO:2000493	0
GO:2000492	0
GO:2000274	0
GO:0033079	0
GO:0033078	0
GO:0060808	0
GO:0060801	0
GO:0060805	0
GO:0072069	0
GO:0035044	0
GO:0030034	0
GO:0035040	0
GO:0035041	0
GO:0048451	0
GO:0048450	0
GO:0048453	0
GO:0048452	0
GO:0048455	0
GO:0048454	0
GO:0048457	0
GO:0048456	0
GO:0048459	0
GO:0048458	0
GO:0072067	0
GO:0009911	0
GO:0009910	0
GO:0072066	0
GO:0048674	0
GO:0048676	0
GO:0048670	0
GO:0048673	0
GO:0072113	0
GO:0072115	0
GO:0072114	0
GO:0072117	0
GO:0072116	0
GO:0072119	0
GO:0072118	0
GO:0010254	0
GO:0002624	0
GO:0007453	0
GO:0002838	0
GO:0002837	0
GO:0010622	0
GO:0010624	0
GO:2000069	0
GO:2000061	0
GO:0003304	0
GO:0003305	0
GO:0003306	0
GO:0003307	0
GO:0003301	0
GO:0003302	0
GO:0003303	0
GO:0071390	0
GO:0003049	0
GO:0003048	0
GO:0003043	0
GO:0003042	0
GO:0003041	0
GO:0003040	0
GO:0003047	0
GO:0003046	0
GO:0003045	0
GO:0045752	0
GO:0072281	0
GO:0072280	0
GO:0072288	0
GO:0034238	0
GO:0034239	0
GO:0061218	0
GO:0061219	0
GO:0061216	0
GO:0061217	0
GO:0061214	0
GO:0061215	0
GO:0061212	0
GO:0061213	0
GO:0061210	0
GO:0061211	0
GO:0060034	0
GO:0060036	0
GO:0060031	0
GO:0060030	0
GO:2000523	0
GO:2000527	0
GO:0035186	0
GO:0035185	0
GO:0010850	0
GO:0035471	0
GO:0002044	0
GO:0048242	0
GO:0002045	0
GO:0008302	0
GO:0070962	0
GO:0070960	0
GO:0070961	0
GO:0070964	0
GO:0070965	0
GO:2000471	0
GO:2000472	0
GO:2000475	0
GO:2000477	0
GO:2000476	0
GO:0045583	0
GO:0045584	0
GO:0045587	0
GO:0001799	0
GO:0001795	0
GO:0001794	0
GO:0001797	0
GO:0001796	0
GO:0071700	0
GO:0002000	0
GO:0002002	0
GO:0030588	0
GO:0030589	0
GO:0061027	0
GO:0002006	0
GO:0002007	0
GO:0043322	0
GO:0043321	0
GO:0003387	0
GO:0090243	0
GO:0035206	0
GO:0072130	0
GO:0072135	0
GO:0090242	0
GO:0048479	0
GO:0048658	0
GO:0048657	0
GO:0048656	0
GO:0048655	0
GO:0048654	0
GO:0048653	0
GO:0009793	0
GO:0001548	0
GO:0001549	0
GO:0090393	0
GO:0090392	0
GO:0072004	0
GO:2000040	0
GO:2000044	0
GO:2000606	0
GO:0075093	0
GO:2000359	0
GO:0003364	0
GO:0003362	0
GO:0003361	0
GO:0003368	0
GO:0003369	0
GO:0075087	0
GO:2000608	0
GO:0042103	0
GO:0003028	0
GO:0003024	0
GO:0003027	0
GO:0003021	0
GO:0003020	0
GO:0003023	0
GO:0003022	0
GO:0021584	0
GO:0021585	0
GO:0021582	0
GO:0021583	0
GO:0021581	0
GO:0021728	0
GO:0021729	0
GO:0021720	0
GO:0021721	0
GO:0021726	0
GO:0021727	0
GO:0021724	0
GO:0021725	0
GO:0061230	0
GO:0061231	0
GO:0061232	0
GO:0061233	0
GO:0061234	0
GO:0061235	0
GO:0061236	0
GO:0061237	0
GO:0061238	0
GO:0061239	0
GO:0060540	0
GO:0050939	0
GO:0050933	0
GO:0046333	0
GO:0046334	0
GO:0002772	0
GO:0002773	0
GO:0002770	0
GO:0002771	0
GO:0045829	0
GO:0046154	0
GO:0046155	0
GO:0046152	0
GO:0046153	0
GO:0046151	0
GO:0090211	0
GO:0042480	0
GO:0042483	0
GO:0072098	0
GO:0072099	0
GO:0072094	0
GO:0072096	0
GO:0072090	0
GO:0072093	0
GO:0070942	0
GO:0070943	0
GO:0070948	0
GO:0070949	0
GO:2000181	0
GO:0070496	0
GO:0070494	0
GO:0007478	0
GO:0051962	0
GO:0007472	0
GO:0007470	0
GO:0007476	0
GO:0007474	0
GO:0007475	0
GO:0010187	0
GO:0051960	0
GO:0080060	0
GO:0021911	0
GO:0021917	0
GO:0021916	0
GO:0045969	0
GO:0075158	0
GO:0075159	0
GO:0045965	0
GO:0010450	0
GO:0010456	0
GO:2000459	0
GO:2000458	0
GO:2000453	0
GO:2000450	0
GO:2000457	0
GO:2000456	0
GO:2000455	0
GO:0070238	0
GO:0070239	0
GO:0061006	0
GO:0061004	0
GO:0043309	0
GO:0043300	0
GO:0043301	0
GO:0072566	0
GO:0043307	0
GO:0002348	0
GO:0090320	0
GO:0060206	0
GO:0072158	0
GO:0072154	0
GO:0060208	0
GO:0060209	0
GO:0072153	0
GO:0072152	0
GO:0010214	0
GO:0002233	0
GO:0010665	0
GO:0010663	0
GO:0010662	0
GO:0010661	0
GO:0010660	0
GO:0055060	0
GO:0003348	0
GO:0003349	0
GO:0048296	0
GO:0003346	0
GO:0003003	0
GO:0045797	0
GO:0032533	0
GO:0060983	0
GO:0060985	0
GO:0060984	0
GO:0021708	0
GO:0021709	0
GO:0021704	0
GO:0021705	0
GO:0021706	0
GO:0021701	0
GO:0002433	0
GO:0002435	0
GO:0002436	0
GO:0050950	0
GO:0051609	0
GO:0035321	0
GO:0035320	0
GO:0060690	0
GO:0060692	0
GO:0048750	0
GO:0042463	0
GO:0060705	0
GO:0006856	0
GO:0060704	0
GO:0031446	0
GO:0031447	0
GO:0031443	0
GO:0022012	0
GO:0022015	0
GO:0022014	0
GO:0022017	0
GO:0022016	0
GO:0022019	0
GO:0007458	0
GO:0007454	0
GO:0007455	0
GO:0080001	0
GO:0014828	0
GO:0014821	0
GO:0014825	0
GO:0071527	0
GO:2000437	0
GO:2000430	0
GO:0032944	0
GO:0043133	0
GO:0021939	0
GO:0021932	0
GO:0021931	0
GO:0021936	0
GO:0045632	0
GO:0045633	0
GO:0045631	0
GO:0045635	0
GO:0060960	0
GO:0045748	0
GO:0060737	0
GO:0060226	0
GO:0090300	0
GO:0060222	0
GO:0072170	0
GO:0010231	0
GO:0010234	0
GO:0010235	0
GO:0048437	0
GO:0048923	0
GO:0048929	0
GO:0048928	0
GO:0048439	0
GO:0048438	0
GO:0048693	0
GO:0048690	0
GO:0048696	0
GO:0048695	0
GO:0048694	0
GO:0002259	0
GO:0072299	0
GO:0055045	0
GO:0055047	0
GO:0023003	0
GO:0023002	0
GO:0042691	0
GO:0042690	0
GO:0042695	0
GO:0042697	0
GO:0042696	0
GO:0021898	0
GO:0061262	0
GO:0021896	0
GO:0021890	0
GO:0021765	0
GO:0002413	0
GO:0002412	0
GO:0002411	0
GO:0002410	0
GO:0002417	0
GO:0002419	0
GO:0071887	0
GO:0035045	0
GO:0002738	0
GO:0002736	0
GO:0002734	0
GO:0002735	0
GO:0002732	0
GO:0002733	0
GO:0051624	0
GO:0051625	0
GO:0051626	0
GO:0051627	0
GO:0051620	0
GO:0051621	0
GO:0051623	0
GO:0051628	0
GO:0051629	0
GO:0021638	0
GO:0021639	0
GO:0035120	0
GO:0035123	0
GO:0035122	0
GO:0035697	0
GO:0035127	0
GO:0035126	0
GO:0035699	0
GO:0035698	0
GO:0060508	0
GO:0060505	0
GO:0060504	0
GO:0060507	0
GO:0060506	0
GO:0060500	0
GO:0021636	0
GO:0003428	0
GO:0003422	0
GO:0003425	0
GO:0003424	0
GO:0003427	0
GO:0003426	0
GO:0008103	0
GO:0008101	0
GO:0042444	0
GO:0042441	0
GO:0090171	0
GO:0061190	0
GO:0022033	0
GO:0022032	0
GO:0022031	0
GO:0022030	0
GO:0022036	0
GO:0022035	0
GO:0022034	0
GO:0090360	0
GO:0007436	0
GO:0007437	0
GO:0007434	0
GO:0007432	0
GO:0007433	0
GO:0007430	0
GO:0060880	0
GO:0060882	0
GO:0060883	0
GO:0060884	0
GO:0060885	0
GO:0060886	0
GO:0060888	0
GO:0060889	0
GO:0071507	0
GO:0071509	0
GO:0071508	0
GO:2000416	0
GO:2000414	0
GO:2000413	0
GO:2000411	0
GO:2000410	0
GO:2000149	0
GO:2000148	0
GO:2000419	0
GO:0046551	0
GO:0021959	0
GO:0021958	0
GO:0021951	0
GO:0021950	0
GO:0035124	0
GO:0045614	0
GO:0045615	0
GO:0045610	0
GO:0045611	0
GO:0045612	0
GO:0045613	0
GO:0035190	0
GO:0002010	0
GO:0035593	0
GO:0060719	0
GO:0060714	0
GO:0010969	0
GO:0048909	0
GO:0048908	0
GO:0048903	0
GO:0048907	0
GO:0045451	0
GO:2000168	0
GO:0002279	0
GO:0002278	0
GO:0002276	0
GO:0002275	0
GO:0002274	0
GO:0002273	0
GO:0002272	0
GO:0002271	0
GO:0014024	0
GO:0055025	0
GO:0055022	0
GO:0055023	0
GO:0055021	0
GO:0023022	0
GO:0021579	0
GO:0003384	0
GO:0003380	0
GO:0003381	0
GO:0045422	0
GO:0045421	0
GO:0045420	0
GO:0003388	0
GO:0003389	0
GO:0045424	0
GO:0075097	0
GO:2000356	0
GO:0075090	0
GO:0021565	0
GO:0021566	0
GO:0021567	0
GO:0021560	0
GO:0021561	0
GO:0051251	0
GO:0021748	0
GO:0021749	0
GO:0021741	0
GO:0021742	0
GO:0021743	0
GO:0021744	0
GO:0021745	0
GO:0021746	0
GO:0002471	0
GO:0002470	0
GO:0002472	0
GO:0007380	0
GO:0007381	0
GO:0007382	0
GO:0007383	0
GO:0007384	0
GO:0007385	0
GO:0001926	0
GO:0001924	0
GO:0001925	0
GO:0016348	0
GO:0002712	0
GO:0002713	0
GO:0002714	0
GO:0002716	0
GO:0021824	0
GO:0003240	0
GO:0003243	0
GO:0003244	0
GO:0061385	0
GO:0003246	0
GO:0061380	0
GO:0061382	0
GO:0060495	0
GO:0060526	0
GO:0060525	0
GO:0060524	0
GO:0060521	0
GO:0060520	0
GO:0043282	0
GO:0048573	0
GO:0048576	0
GO:0048577	0
GO:0048574	0
GO:0048575	0
GO:0048578	0
GO:0048579	0
GO:0045997	0
GO:0045998	0
GO:0003403	0
GO:0043131	0
GO:0003405	0
GO:0009878	0
GO:0048716	0
GO:0048717	0
GO:0048718	0
GO:0048719	0
GO:0042422	0
GO:0072032	0
GO:0072030	0
GO:0072031	0
GO:0072036	0
GO:0072037	0
GO:0072035	0
GO:0072039	0
GO:0007419	0
GO:0007414	0
GO:0007415	0
GO:0010162	0
GO:0002444	0
GO:0002917	0
GO:0002914	0
GO:0002915	0
GO:0014864	0
GO:0014860	0
GO:0014862	0
GO:0014869	0
GO:0014868	0
GO:0001713	0
GO:0001715	0
GO:2000163	0
GO:2000162	0
GO:2000161	0
GO:2000160	0
GO:2000166	0
GO:2000165	0
GO:2000164	0
GO:0075098	0
GO:0075095	0
GO:0075094	0
GO:0032904	0
GO:0075096	0
GO:0032903	0
GO:0007392	0
GO:0003249	0
GO:0003248	0
GO:0003242	0
GO:2000290	0
GO:2000292	0
GO:0021977	0
GO:0021976	0
GO:0021975	0
GO:0021974	0
GO:0021973	0
GO:0021971	0
GO:0021970	0
GO:0045676	0
GO:0045677	0
GO:0045678	0
GO:0045679	0
